idx,prompt,answer,pred,correct,latency_ms,flags,gating_enabled
564,Dave met at the Park on Wednesday. What did Dave do?,met,met,1,0.0,pre_replay,False
565,Bob met at the Library on Tuesday. Who was at the Library?,Bob,Bob,1,0.0,pre_replay,False
566,Carol met at the Mall on Monday. What did Carol do?,met,met,1,0.0,pre_replay,False
567,Carol saw at the Cafe on Thursday. Who was at the Cafe?,Carol,Carol,1,0.0,pre_replay,False
568,Carol met at the Library on Wednesday. What did Carol do?,met,met,1,0.0,pre_replay,False
569,Alice saw at the Park on Tuesday. Who was at the Park?,Alice,Alice,1,0.0,pre_replay,False
570,Dave helped at the Mall on Monday. Who was at the Mall?,Dave,Dave,1,0.0,pre_replay,False
571,Alice helped at the Cafe on Monday. Who was at the Cafe?,Alice,Alice,1,0.0,pre_replay,False
572,Carol found at the Mall on Monday. What did Carol do?,found,found,1,0.0,pre_replay,False
573,Carol helped at the Cafe on Tuesday. Where was Carol?,the Cafe,the Cafe,1,0.0,pre_replay,False
574,Carol found at the Cafe on Thursday. What did Carol do?,found,found,1,0.0,pre_replay,False
575,Bob met at the Mall on Wednesday. What did Bob do?,met,met,1,0.0,pre_replay,False
576,Bob saw at the Park on Monday. Where was Bob?,the Park,the Park,1,0.0,pre_replay,False
577,Carol helped at the Mall on Thursday. Where was Carol?,the Mall,the Mall,1,0.0,pre_replay,False
578,Dave found at the Mall on Tuesday. When was Dave at the Mall?,Tuesday,Tuesday,1,0.0,pre_replay,False
579,Dave met at the Mall on Thursday. What did Dave do?,met,met,1,0.0,pre_replay,False
580,Dave met at the Library on Monday. Where was Dave?,the Library,the Library,1,0.0,pre_replay,False
581,Bob helped at the Library on Thursday. Who was at the Library?,Bob,Bob,1,0.0,pre_replay,False
582,Alice met at the Library on Wednesday. Who was at the Library?,Alice,Alice,1,0.0,pre_replay,False
583,Carol helped at the Cafe on Wednesday. When was Carol at the Cafe?,Wednesday,Wednesday,1,0.0,pre_replay,False
584,Alice helped at the Library on Tuesday. What did Alice do?,helped,helped,1,0.0,pre_replay,False
585,Bob helped at the Mall on Tuesday. Where was Bob?,the Mall,the Mall,1,0.0,pre_replay,False
586,Bob met at the Park on Wednesday. What did Bob do?,met,met,1,0.0,pre_replay,False
587,Bob found at the Library on Tuesday. Where was Bob?,the Library,the Library,1,0.0,pre_replay,False
588,Alice saw at the Cafe on Tuesday. When was Alice at the Cafe?,Tuesday,Tuesday,1,0.0,pre_replay,False
589,Alice found at the Cafe on Tuesday. When was Alice at the Cafe?,Tuesday,Tuesday,1,0.0,pre_replay,False
590,Alice met at the Park on Monday. Where was Alice?,the Park,the Park,1,0.0,pre_replay,False
591,Alice found at the Park on Monday. When was Alice at the Park?,Monday,Monday,1,0.0,pre_replay,False
592,Bob saw at the Mall on Thursday. Who was at the Mall?,Bob,Bob,1,0.0,pre_replay,False
593,Bob found at the Mall on Tuesday. Where was Bob?,the Mall,the Mall,1,0.0,pre_replay,False
594,Bob helped at the Park on Monday. Where was Bob?,the Park,the Park,1,0.0,pre_replay,False
595,Dave helped at the Mall on Monday. When was Dave at the Mall?,Monday,Monday,1,0.0,pre_replay,False
596,Carol met at the Mall on Tuesday. Who was at the Mall?,Carol,Carol,1,0.0,pre_replay,False
597,Alice met at the Library on Thursday. What did Alice do?,met,met,1,0.0,pre_replay,False
598,Alice met at the Library on Wednesday. Who was at the Library?,Alice,Alice,1,0.0,pre_replay,False
599,Carol met at the Library on Tuesday. When was Carol at the Library?,Tuesday,Tuesday,1,0.0,pre_replay,False
600,Bob saw at the Library on Tuesday. Who was at the Library?,Bob,Bob,1,0.0,pre_replay,False
601,Bob met at the Park on Monday. What did Bob do?,met,met,1,0.0,pre_replay,False
602,Alice helped at the Mall on Monday. Who was at the Mall?,Alice,Alice,1,0.0,pre_replay,False
603,Carol found at the Library on Monday. Who was at the Library?,Carol,Carol,1,0.0,pre_replay,False
604,Dave helped at the Mall on Wednesday. When was Dave at the Mall?,Wednesday,Wednesday,1,0.0,pre_replay,False
605,Dave helped at the Library on Tuesday. What did Dave do?,helped,helped,1,0.0,pre_replay,False
606,Carol saw at the Park on Wednesday. Where was Carol?,the Park,the Park,1,0.0,pre_replay,False
607,Bob found at the Park on Tuesday. Where was Bob?,the Park,the Park,1,0.0,pre_replay,False
608,Carol saw at the Cafe on Monday. Where was Carol?,the Cafe,the Cafe,1,0.0,pre_replay,False
609,Dave found at the Cafe on Thursday. What did Dave do?,found,found,1,0.0,pre_replay,False
610,Alice met at the Cafe on Thursday. Who was at the Cafe?,Alice,Alice,1,0.0,pre_replay,False
611,Alice saw at the Park on Thursday. What did Alice do?,saw,saw,1,0.0,pre_replay,False
612,Dave helped at the Mall on Monday. Where was Dave?,the Mall,the Mall,1,0.0,pre_replay,False
613,Bob saw at the Library on Wednesday. When was Bob at the Library?,Wednesday,Wednesday,1,0.0,pre_replay,False
614,Carol met at the Park on Tuesday. When was Carol at the Park?,Tuesday,Tuesday,1,0.0,pre_replay,False
615,Dave found at the Cafe on Tuesday. Who was at the Cafe?,Dave,Dave,1,0.0,pre_replay,False
616,Bob found at the Cafe on Tuesday. When was Bob at the Cafe?,Tuesday,Tuesday,1,0.0,pre_replay,False
617,Carol saw at the Park on Tuesday. Who was at the Park?,Carol,Carol,1,0.0,pre_replay,False
618,Bob helped at the Library on Tuesday. Where was Bob?,the Library,the Library,1,0.0,pre_replay,False
619,Carol saw at the Cafe on Monday. Where was Carol?,the Cafe,the Cafe,1,0.0,pre_replay,False
620,Alice helped at the Mall on Wednesday. When was Alice at the Mall?,Wednesday,Wednesday,1,0.0,pre_replay,False
621,Dave helped at the Mall on Tuesday. When was Dave at the Mall?,Tuesday,Tuesday,1,0.0,pre_replay,False
622,Carol found at the Mall on Tuesday. What did Carol do?,found,found,1,0.0,pre_replay,False
623,Dave helped at the Library on Tuesday. What did Dave do?,helped,helped,1,0.0,pre_replay,False
624,Carol met at the Library on Monday. When was Carol at the Library?,Monday,Monday,1,0.0,pre_replay,False
625,Dave helped at the Mall on Tuesday. What did Dave do?,helped,helped,1,0.0,pre_replay,False
626,Bob saw at the Park on Thursday. Who was at the Park?,Bob,Bob,1,0.0,pre_replay,False
627,Dave found at the Cafe on Wednesday. What did Dave do?,found,found,1,0.0,pre_replay,False
628,Carol met at the Mall on Thursday. Who was at the Mall?,Carol,Carol,1,0.0,pre_replay,False
629,Dave saw at the Mall on Monday. When was Dave at the Mall?,Monday,Monday,1,0.0,pre_replay,False
630,Carol met at the Mall on Wednesday. Who was at the Mall?,Carol,Carol,1,0.0,pre_replay,False
631,Alice helped at the Cafe on Thursday. Who was at the Cafe?,Alice,Alice,1,0.0,pre_replay,False
632,Alice met at the Library on Tuesday. Where was Alice?,the Library,the Library,1,0.0,pre_replay,False
633,Alice met at the Cafe on Monday. Where was Alice?,the Cafe,the Cafe,1,0.0,pre_replay,False
634,Dave saw at the Park on Monday. When was Dave at the Park?,Monday,Monday,1,0.0,pre_replay,False
635,Carol met at the Cafe on Monday. Where was Carol?,the Cafe,the Cafe,1,0.0,pre_replay,False
636,Carol saw at the Park on Monday. Where was Carol?,the Park,the Park,1,0.0,pre_replay,False
637,Bob met at the Mall on Tuesday. Where was Bob?,the Mall,the Mall,1,0.0,pre_replay,False
638,Dave helped at the Cafe on Tuesday. Where was Dave?,the Cafe,the Cafe,1,0.0,pre_replay,False
639,Bob helped at the Library on Tuesday. Where was Bob?,the Library,the Library,1,0.0,pre_replay,False
640,Bob helped at the Library on Monday. What did Bob do?,helped,helped,1,0.0,pre_replay,False
641,Alice saw at the Library on Tuesday. Where was Alice?,the Library,the Library,1,0.0,pre_replay,False
642,Carol helped at the Park on Monday. Where was Carol?,the Park,the Park,1,0.0,pre_replay,False
643,Dave helped at the Cafe on Monday. What did Dave do?,helped,helped,1,0.0,pre_replay,False
644,Alice saw at the Park on Wednesday. When was Alice at the Park?,Wednesday,Wednesday,1,0.0,pre_replay,False
645,Carol found at the Library on Tuesday. What did Carol do?,found,found,1,0.0,pre_replay,False
646,Bob found at the Park on Thursday. Who was at the Park?,Bob,Bob,1,0.0,pre_replay,False
647,Bob met at the Library on Thursday. Who was at the Library?,Bob,Bob,1,0.0,pre_replay,False
648,Dave met at the Cafe on Tuesday. Where was Dave?,the Cafe,the Cafe,1,0.0,pre_replay,False
649,Carol saw at the Park on Tuesday. What did Carol do?,saw,saw,1,0.0,pre_replay,False
650,Carol met at the Park on Wednesday. What did Carol do?,met,met,1,0.0,pre_replay,False
651,Carol met at the Mall on Tuesday. What did Carol do?,met,met,1,0.0,pre_replay,False
652,Bob helped at the Park on Monday. When was Bob at the Park?,Monday,Monday,1,0.0,pre_replay,False
653,Bob met at the Library on Wednesday. Where was Bob?,the Library,the Library,1,0.0,pre_replay,False
654,Dave met at the Library on Wednesday. Where was Dave?,the Library,the Library,1,0.0,pre_replay,False
655,Dave saw at the Cafe on Thursday. Who was at the Cafe?,Dave,Dave,1,0.0,pre_replay,False
656,Dave saw at the Cafe on Thursday. Who was at the Cafe?,Dave,Dave,1,0.0,pre_replay,False
657,Bob saw at the Cafe on Wednesday. When was Bob at the Cafe?,Wednesday,Wednesday,1,0.0,pre_replay,False
658,Dave met at the Park on Wednesday. Where was Dave?,the Park,the Park,1,0.0,pre_replay,False
659,Bob helped at the Park on Thursday. What did Bob do?,helped,helped,1,0.0,pre_replay,False
660,Dave found at the Library on Wednesday. Where was Dave?,the Library,the Library,1,0.0,pre_replay,False
661,Bob met at the Cafe on Thursday. When was Bob at the Cafe?,Thursday,Thursday,1,0.0,pre_replay,False
662,Dave saw at the Mall on Wednesday. When was Dave at the Mall?,Wednesday,Wednesday,1,0.0,pre_replay,False
663,Alice found at the Mall on Thursday. What did Alice do?,found,found,1,0.0,pre_replay,False
664,Dave found at the Library on Thursday. When was Dave at the Library?,Thursday,Thursday,1,0.0,pre_replay,False
665,Bob saw at the Park on Thursday. Who was at the Park?,Bob,Bob,1,0.0,pre_replay,False
666,Carol helped at the Park on Monday. Who was at the Park?,Carol,Carol,1,0.0,pre_replay,False
667,Dave found at the Cafe on Monday. Where was Dave?,the Cafe,the Cafe,1,0.0,pre_replay,False
668,Carol helped at the Mall on Wednesday. What did Carol do?,helped,helped,1,0.0,pre_replay,False
669,Alice found at the Library on Thursday. Where was Alice?,the Library,the Library,1,0.0,pre_replay,False
670,Dave helped at the Library on Monday. Where was Dave?,the Library,the Library,1,0.0,pre_replay,False
671,Carol saw at the Mall on Wednesday. Who was at the Mall?,Carol,Carol,1,0.0,pre_replay,False
672,Alice saw at the Cafe on Thursday. Where was Alice?,the Cafe,the Cafe,1,0.0,pre_replay,False
673,Dave found at the Mall on Tuesday. Who was at the Mall?,Dave,Dave,1,0.0,pre_replay,False
674,Alice found at the Library on Monday. Where was Alice?,the Library,the Library,1,0.0,pre_replay,False
675,Dave found at the Mall on Monday. Where was Dave?,the Mall,the Mall,1,0.0,pre_replay,False
676,Carol helped at the Mall on Monday. Where was Carol?,the Mall,the Mall,1,0.0,pre_replay,False
677,Dave met at the Mall on Thursday. What did Dave do?,met,met,1,0.0,pre_replay,False
678,Bob met at the Mall on Thursday. What did Bob do?,met,met,1,0.0,pre_replay,False
679,Carol found at the Park on Thursday. When was Carol at the Park?,Thursday,Thursday,1,0.0,pre_replay,False
680,Alice helped at the Park on Tuesday. Where was Alice?,the Park,the Park,1,0.0,pre_replay,False
681,Carol met at the Park on Tuesday. What did Carol do?,met,met,1,0.0,pre_replay,False
682,Carol met at the Library on Thursday. What did Carol do?,met,met,1,0.0,pre_replay,False
683,Dave helped at the Park on Wednesday. When was Dave at the Park?,Wednesday,Wednesday,1,0.0,pre_replay,False
684,Carol met at the Mall on Monday. What did Carol do?,met,met,1,0.0,pre_replay,False
685,Dave found at the Park on Monday. What did Dave do?,found,found,1,0.0,pre_replay,False
686,Dave saw at the Cafe on Monday. Where was Dave?,the Cafe,the Cafe,1,0.0,pre_replay,False
687,Dave helped at the Park on Tuesday. Where was Dave?,the Park,the Park,1,0.0,pre_replay,False
688,Carol saw at the Cafe on Thursday. Who was at the Cafe?,Carol,Carol,1,0.0,pre_replay,False
689,Bob found at the Cafe on Thursday. Where was Bob?,the Cafe,the Cafe,1,0.0,pre_replay,False
690,Alice met at the Library on Thursday. What did Alice do?,met,met,1,0.0,pre_replay,False
691,Dave met at the Library on Monday. What did Dave do?,met,met,1,0.0,pre_replay,False
692,Carol helped at the Mall on Monday. When was Carol at the Mall?,Monday,Monday,1,0.0,pre_replay,False
693,Alice helped at the Library on Tuesday. What did Alice do?,helped,helped,1,0.0,pre_replay,False
694,Carol helped at the Library on Monday. What did Carol do?,helped,helped,1,0.0,pre_replay,False
695,Carol saw at the Park on Tuesday. What did Carol do?,saw,saw,1,0.0,pre_replay,False
696,Bob saw at the Cafe on Thursday. Who was at the Cafe?,Bob,Bob,1,0.0,pre_replay,False
697,Dave saw at the Library on Monday. What did Dave do?,saw,saw,1,0.0,pre_replay,False
698,Carol met at the Park on Tuesday. Where was Carol?,the Park,the Park,1,0.0,pre_replay,False
699,Carol saw at the Mall on Wednesday. What did Carol do?,saw,saw,1,0.0,pre_replay,False
700,Alice saw at the Library on Thursday. Where was Alice?,the Library,the Library,1,0.0,pre_replay,False
701,Bob found at the Cafe on Tuesday. When was Bob at the Cafe?,Tuesday,Tuesday,1,0.0,pre_replay,False
702,Dave helped at the Cafe on Monday. Who was at the Cafe?,Dave,Dave,1,0.0,pre_replay,False
703,Carol found at the Library on Tuesday. What did Carol do?,found,found,1,0.0,pre_replay,False
704,Carol met at the Mall on Tuesday. When was Carol at the Mall?,Tuesday,Tuesday,1,0.0,pre_replay,False
705,Carol found at the Park on Wednesday. Where was Carol?,the Park,the Park,1,0.0,pre_replay,False
706,Carol helped at the Library on Monday. Where was Carol?,the Library,the Library,1,0.0,pre_replay,False
707,Bob met at the Cafe on Thursday. Who was at the Cafe?,Bob,Bob,1,0.0,pre_replay,False
708,Bob helped at the Mall on Tuesday. When was Bob at the Mall?,Tuesday,Tuesday,1,0.0,pre_replay,False
709,Carol saw at the Mall on Tuesday. Where was Carol?,the Mall,the Mall,1,0.0,pre_replay,False
710,Carol helped at the Library on Thursday. When was Carol at the Library?,Thursday,Thursday,1,0.0,pre_replay,False
711,Alice saw at the Mall on Monday. What did Alice do?,saw,saw,1,0.0,pre_replay,False
712,Bob saw at the Library on Monday. When was Bob at the Library?,Monday,Monday,1,0.0,pre_replay,False
713,Carol met at the Library on Wednesday. Where was Carol?,the Library,the Library,1,0.0,pre_replay,False
714,Bob saw at the Library on Thursday. Where was Bob?,the Library,the Library,1,0.0,pre_replay,False
715,Dave met at the Cafe on Monday. What did Dave do?,met,met,1,0.0,pre_replay,False
716,Bob met at the Cafe on Monday. When was Bob at the Cafe?,Monday,Monday,1,0.0,pre_replay,False
717,Bob helped at the Park on Thursday. Who was at the Park?,Bob,Bob,1,0.0,pre_replay,False
718,Dave saw at the Cafe on Monday. Where was Dave?,the Cafe,the Cafe,1,0.0,pre_replay,False
719,Alice found at the Cafe on Tuesday. What did Alice do?,found,found,1,0.0,pre_replay,False
720,Dave saw at the Cafe on Tuesday. What did Dave do?,saw,saw,1,0.0,pre_replay,False
721,Dave found at the Cafe on Thursday. When was Dave at the Cafe?,Thursday,Thursday,1,0.0,pre_replay,False
722,Dave met at the Library on Wednesday. Where was Dave?,the Library,the Library,1,0.0,pre_replay,False
723,Dave found at the Library on Tuesday. What did Dave do?,found,found,1,0.0,pre_replay,False
724,Carol found at the Mall on Tuesday. What did Carol do?,found,found,1,0.0,pre_replay,False
725,Bob met at the Mall on Monday. What did Bob do?,met,met,1,0.0,pre_replay,False
726,Bob met at the Park on Tuesday. When was Bob at the Park?,Tuesday,Tuesday,1,0.0,pre_replay,False
727,Bob saw at the Mall on Wednesday. Where was Bob?,the Mall,the Mall,1,0.0,pre_replay,False
728,Carol found at the Mall on Monday. When was Carol at the Mall?,Monday,Monday,1,0.0,pre_replay,False
729,Bob found at the Cafe on Thursday. What did Bob do?,found,found,1,0.0,pre_replay,False
730,Bob found at the Library on Monday. Who was at the Library?,Bob,Bob,1,0.0,pre_replay,False
731,Bob helped at the Mall on Wednesday. When was Bob at the Mall?,Wednesday,Wednesday,1,0.0,pre_replay,False
732,Alice found at the Library on Wednesday. When was Alice at the Library?,Wednesday,Wednesday,1,0.0,pre_replay,False
733,Dave helped at the Cafe on Monday. Who was at the Cafe?,Dave,Dave,1,0.0,pre_replay,False
734,Bob found at the Park on Tuesday. When was Bob at the Park?,Tuesday,Tuesday,1,0.0,pre_replay,False
735,Dave found at the Park on Tuesday. Where was Dave?,the Park,the Park,1,0.0,pre_replay,False
736,Carol found at the Park on Monday. What did Carol do?,found,found,1,0.0,pre_replay,False
737,Carol helped at the Mall on Tuesday. Who was at the Mall?,Carol,Carol,1,0.0,pre_replay,False
738,Bob saw at the Library on Tuesday. When was Bob at the Library?,Tuesday,Tuesday,1,0.0,pre_replay,False
739,Alice found at the Cafe on Monday. Who was at the Cafe?,Alice,Alice,1,0.0,pre_replay,False
740,Carol found at the Cafe on Thursday. Who was at the Cafe?,Carol,Carol,1,0.0,pre_replay,False
741,Carol met at the Cafe on Monday. When was Carol at the Cafe?,Monday,Monday,1,0.0,pre_replay,False
742,Alice saw at the Library on Wednesday. Where was Alice?,the Library,the Library,1,0.0,pre_replay,False
743,Carol found at the Park on Wednesday. What did Carol do?,found,found,1,0.0,pre_replay,False
744,Bob helped at the Mall on Tuesday. Who was at the Mall?,Bob,Bob,1,0.0,pre_replay,False
745,Dave helped at the Cafe on Thursday. What did Dave do?,helped,helped,1,0.0,pre_replay,False
746,Dave met at the Cafe on Wednesday. Where was Dave?,the Cafe,the Cafe,1,0.0,pre_replay,False
747,Bob saw at the Cafe on Tuesday. Who was at the Cafe?,Bob,Bob,1,0.0,pre_replay,False
748,Carol saw at the Mall on Thursday. Who was at the Mall?,Carol,Carol,1,0.0,pre_replay,False
749,Bob found at the Mall on Wednesday. What did Bob do?,found,found,1,0.0,pre_replay,False
750,Alice saw at the Mall on Monday. What did Alice do?,saw,saw,1,0.0,pre_replay,False
751,Alice saw at the Mall on Monday. When was Alice at the Mall?,Monday,Monday,1,0.0,pre_replay,False
752,Alice helped at the Park on Monday. Where was Alice?,the Park,the Park,1,0.0,pre_replay,False
753,Bob met at the Cafe on Thursday. What did Bob do?,met,met,1,0.0,pre_replay,False
754,Bob helped at the Park on Monday. What did Bob do?,helped,helped,1,0.0,pre_replay,False
755,Dave met at the Cafe on Monday. When was Dave at the Cafe?,Monday,Monday,1,0.0,pre_replay,False
756,Bob helped at the Library on Monday. Who was at the Library?,Bob,Bob,1,0.0,pre_replay,False
757,Dave saw at the Library on Wednesday. What did Dave do?,saw,saw,1,0.0,pre_replay,False
758,Dave found at the Park on Thursday. Where was Dave?,the Park,the Park,1,0.0,pre_replay,False
759,Bob found at the Mall on Wednesday. Where was Bob?,the Mall,the Mall,1,0.0,pre_replay,False
760,Alice saw at the Library on Thursday. Who was at the Library?,Alice,Alice,1,0.0,pre_replay,False
761,Dave helped at the Park on Tuesday. Where was Dave?,the Park,the Park,1,0.0,pre_replay,False
762,Alice met at the Mall on Monday. Who was at the Mall?,Alice,Alice,1,0.0,pre_replay,False
763,Bob helped at the Mall on Monday. What did Bob do?,helped,helped,1,0.0,pre_replay,False
764,Alice found at the Mall on Thursday. Who was at the Mall?,Alice,Alice,1,0.0,pre_replay,False
765,Carol met at the Library on Thursday. Who was at the Library?,Carol,Carol,1,0.0,pre_replay,False
766,Alice saw at the Park on Monday. Who was at the Park?,Alice,Alice,1,0.0,pre_replay,False
767,Dave helped at the Mall on Monday. Who was at the Mall?,Dave,Dave,1,0.0,pre_replay,False
768,Bob helped at the Mall on Wednesday. Where was Bob?,the Mall,the Mall,1,0.0,pre_replay,False
769,Dave saw at the Mall on Wednesday. When was Dave at the Mall?,Wednesday,Wednesday,1,0.0,pre_replay,False
770,Carol met at the Cafe on Wednesday. What did Carol do?,met,met,1,0.0,pre_replay,False
771,Dave saw at the Library on Monday. What did Dave do?,saw,saw,1,0.0,pre_replay,False
772,Carol saw at the Cafe on Thursday. When was Carol at the Cafe?,Thursday,Thursday,1,0.0,pre_replay,False
773,Alice found at the Park on Thursday. When was Alice at the Park?,Thursday,Thursday,1,0.0,pre_replay,False
774,Alice helped at the Cafe on Wednesday. Where was Alice?,the Cafe,the Cafe,1,0.0,pre_replay,False
775,Carol found at the Mall on Tuesday. When was Carol at the Mall?,Tuesday,Tuesday,1,0.0,pre_replay,False
776,Alice found at the Park on Tuesday. When was Alice at the Park?,Tuesday,Tuesday,1,0.0,pre_replay,False
777,Carol found at the Mall on Thursday. When was Carol at the Mall?,Thursday,Thursday,1,0.0,pre_replay,False
778,Bob saw at the Mall on Tuesday. What did Bob do?,saw,saw,1,0.0,pre_replay,False
779,Bob helped at the Library on Thursday. When was Bob at the Library?,Thursday,Thursday,1,0.0,pre_replay,False
780,Bob found at the Cafe on Monday. Who was at the Cafe?,Bob,Bob,1,0.0,pre_replay,False
781,Bob met at the Park on Monday. Where was Bob?,the Park,the Park,1,0.0,pre_replay,False
782,Alice helped at the Mall on Tuesday. What did Alice do?,helped,helped,1,0.0,pre_replay,False
783,Dave met at the Library on Thursday. What did Dave do?,met,met,1,0.0,pre_replay,False
784,Dave found at the Library on Thursday. When was Dave at the Library?,Thursday,Thursday,1,0.0,pre_replay,False
785,Dave found at the Cafe on Wednesday. When was Dave at the Cafe?,Wednesday,Wednesday,1,0.0,pre_replay,False
786,Carol saw at the Cafe on Tuesday. Where was Carol?,the Cafe,the Cafe,1,0.0,pre_replay,False
787,Carol saw at the Mall on Wednesday. When was Carol at the Mall?,Wednesday,Wednesday,1,0.0,pre_replay,False
788,Carol helped at the Library on Tuesday. Where was Carol?,the Library,the Library,1,0.0,pre_replay,False
789,Bob found at the Library on Thursday. What did Bob do?,found,found,1,0.0,pre_replay,False
790,Bob helped at the Mall on Wednesday. Who was at the Mall?,Bob,Bob,1,0.0,pre_replay,False
791,Bob met at the Mall on Tuesday. When was Bob at the Mall?,Tuesday,Tuesday,1,0.0,pre_replay,False
792,Dave saw at the Park on Tuesday. What did Dave do?,saw,saw,1,0.0,pre_replay,False
793,Dave found at the Library on Thursday. What did Dave do?,found,found,1,0.0,pre_replay,False
794,Dave saw at the Library on Wednesday. What did Dave do?,saw,saw,1,0.0,pre_replay,False
795,Carol met at the Library on Wednesday. Where was Carol?,the Library,the Library,1,0.0,pre_replay,False
796,Alice helped at the Park on Thursday. Where was Alice?,the Park,the Park,1,0.0,pre_replay,False
797,Bob found at the Park on Monday. What did Bob do?,found,found,1,0.0,pre_replay,False
798,Bob found at the Cafe on Tuesday. What did Bob do?,found,found,1,0.0,pre_replay,False
799,Alice saw at the Mall on Monday. Where was Alice?,the Mall,the Mall,1,0.0,pre_replay,False
800,Alice helped at the Cafe on Wednesday. Where was Alice?,the Cafe,the Cafe,1,0.0,pre_replay,False
801,Dave found at the Cafe on Tuesday. What did Dave do?,found,found,1,0.0,pre_replay,False
802,Alice helped at the Mall on Thursday. Who was at the Mall?,Alice,Alice,1,0.0,pre_replay,False
803,Carol saw at the Library on Wednesday. Where was Carol?,the Library,the Library,1,0.0,pre_replay,False
804,Carol helped at the Cafe on Thursday. When was Carol at the Cafe?,Thursday,Thursday,1,0.0,pre_replay,False
805,Dave saw at the Park on Tuesday. Who was at the Park?,Dave,Dave,1,0.0,pre_replay,False
806,Alice saw at the Library on Monday. Where was Alice?,the Library,the Library,1,0.0,pre_replay,False
807,Bob met at the Mall on Thursday. Who was at the Mall?,Bob,Bob,1,0.0,pre_replay,False
808,Carol helped at the Library on Thursday. Where was Carol?,the Library,the Library,1,0.0,pre_replay,False
809,Bob met at the Mall on Wednesday. What did Bob do?,met,met,1,0.0,pre_replay,False
810,Dave helped at the Library on Thursday. What did Dave do?,helped,helped,1,0.0,pre_replay,False
811,Dave saw at the Park on Tuesday. Where was Dave?,the Park,the Park,1,0.0,pre_replay,False
812,Dave met at the Mall on Tuesday. Where was Dave?,the Mall,the Mall,1,0.0,pre_replay,False
813,Bob found at the Cafe on Wednesday. When was Bob at the Cafe?,Wednesday,Wednesday,1,0.0,pre_replay,False
814,Carol met at the Park on Monday. Where was Carol?,the Park,the Park,1,0.0,pre_replay,False
815,Dave helped at the Park on Monday. When was Dave at the Park?,Monday,Monday,1,0.0,pre_replay,False
816,Dave found at the Park on Tuesday. What did Dave do?,found,found,1,0.0,pre_replay,False
817,Carol found at the Library on Tuesday. Who was at the Library?,Carol,Carol,1,0.0,pre_replay,False
818,Dave saw at the Mall on Monday. Where was Dave?,the Mall,the Mall,1,0.0,pre_replay,False
819,Alice found at the Park on Wednesday. When was Alice at the Park?,Wednesday,Wednesday,1,0.0,pre_replay,False
820,Alice helped at the Park on Monday. Where was Alice?,the Park,the Park,1,0.0,pre_replay,False
821,Alice saw at the Library on Thursday. What did Alice do?,saw,saw,1,0.0,pre_replay,False
822,Alice saw at the Cafe on Monday. What did Alice do?,saw,saw,1,0.0,pre_replay,False
823,Carol helped at the Cafe on Tuesday. When was Carol at the Cafe?,Tuesday,Tuesday,1,0.0,pre_replay,False
824,Carol helped at the Cafe on Wednesday. Who was at the Cafe?,Carol,Carol,1,0.0,pre_replay,False
825,Alice found at the Mall on Thursday. When was Alice at the Mall?,Thursday,Thursday,1,0.0,pre_replay,False
826,Carol met at the Mall on Monday. Who was at the Mall?,Carol,Carol,1,0.0,pre_replay,False
827,Alice saw at the Library on Monday. When was Alice at the Library?,Monday,Monday,1,0.0,pre_replay,False
828,Carol saw at the Mall on Wednesday. When was Carol at the Mall?,Wednesday,Wednesday,1,0.0,pre_replay,False
829,Bob saw at the Cafe on Tuesday. Where was Bob?,the Cafe,the Cafe,1,0.0,pre_replay,False
830,Dave saw at the Library on Thursday. Where was Dave?,the Library,the Library,1,0.0,pre_replay,False
831,Alice saw at the Cafe on Monday. Who was at the Cafe?,Alice,Alice,1,0.0,pre_replay,False
832,Carol found at the Library on Tuesday. What did Carol do?,found,found,1,0.0,pre_replay,False
833,Dave found at the Cafe on Tuesday. When was Dave at the Cafe?,Tuesday,Tuesday,1,0.0,pre_replay,False
834,Dave met at the Park on Wednesday. Where was Dave?,the Park,the Park,1,0.0,pre_replay,False
835,Carol found at the Mall on Monday. When was Carol at the Mall?,Monday,Monday,1,0.0,pre_replay,False
836,Alice found at the Mall on Thursday. Who was at the Mall?,Alice,Alice,1,0.0,pre_replay,False
837,Dave saw at the Cafe on Monday. What did Dave do?,saw,saw,1,0.0,pre_replay,False
838,Dave met at the Library on Thursday. What did Dave do?,met,met,1,0.0,pre_replay,False
839,Carol helped at the Library on Tuesday. Who was at the Library?,Carol,Carol,1,0.0,pre_replay,False
840,Bob saw at the Cafe on Wednesday. Where was Bob?,the Cafe,the Cafe,1,0.0,pre_replay,False
841,Bob helped at the Cafe on Tuesday. When was Bob at the Cafe?,Tuesday,Tuesday,1,0.0,pre_replay,False
842,Carol saw at the Library on Thursday. When was Carol at the Library?,Thursday,Thursday,1,0.0,pre_replay,False
843,Bob met at the Mall on Thursday. Who was at the Mall?,Bob,Bob,1,0.0,pre_replay,False
844,Bob helped at the Mall on Wednesday. Where was Bob?,the Mall,the Mall,1,0.0,pre_replay,False
845,Bob saw at the Cafe on Tuesday. When was Bob at the Cafe?,Tuesday,Tuesday,1,0.0,pre_replay,False
846,Dave found at the Cafe on Monday. What did Dave do?,found,found,1,0.0,pre_replay,False
847,Alice saw at the Park on Wednesday. Where was Alice?,the Park,the Park,1,0.0,pre_replay,False
848,Dave found at the Library on Wednesday. Who was at the Library?,Dave,Dave,1,0.0,pre_replay,False
